OBJECTID,GEOID20,NAME,SUMLEVEL,TOTAL_POP,MALE,PCT_MALE,FEMALE,PCT_FEMALE,MEDIAN_AGE,UNDER5,PCT_UNDER5,AGE5TO9,PCT_AGE5TO9,AGE10TO14,PCT_AGE10TO14,AGE15TO19,PCT_AGE15TO19,AGE20TO24,PCT_AGE20TO24,AGE25TO34,PCT_AGE25TO34,AGE35TO44,PCT_AGE35TO44,AGE45TO54,PCT_AGE45TO54,AGE55TO59,PCT_AGE55TO59,AGE60TO64,PCT_AGE60TO64,AGE65TO74,PCT_AGE65TO74,AGE75TO84,PCT_AGE75TO84,AGE85PLUS,PCT_AGE85PLUS,AGE18PLUS,PCT_AGE18PLUS,AGE21PLUS,PCT_AGE21PLUS,AGE62PLUS,PCT_AGE62PLUS,AGE65PLUS,PCT_AGE65PLUS,POP_FOR_RACE,HISPANIC,PCT_HISPANIC,WHITE_NON_HISPANIC,PCT_WHITE_NON_HISPANIC,BLACK_NON_HISPANIC,PCT_BLACK_NON_HISPANIC,NATIVE_NON_HISPANIC,PCT_NATIVE_NON_HISPANIC,ASIAN_NON_HISPANIC,PCT_ASIAN_NON_HISPANIC,PACIFIC_NON_HISPANIC,PCT_PACIFIC_NON_HISPANIC,OTHER_NON_HISPANIC,PCT_OTHER_NON_HISPANIC,TWO_OR_MORE_NON_HISPANIC,PCT_TWO_OR_MORE_NON_HISPANIC,MINORITY_POP,PCT_MINORITY_POP,AGE25PLUS,LT9GRADE,PCT_LT9GRADE,NOHSDIPLOMA,PCT_NOHSDIPLOMA,HSGRAD,PCT_HSGRAD,SOMECOLLEGE,PCT_SOMECOLLEGE,ASSOCIATES,PCT_ASSOCIATES,BACHELORS,PCT_BACHELORS,GRADPROF,PCT_GRADPROF,AGE5PLUS,SPEAK_ONLY_ENG,PCT_SPEAK_ONLY_ENG,SPEAK_OTHER_LANGS,PCT_SPEAK_OTHER_LANGS,SPEAK_ENG_VERYWELL,PCT_SPEAK_ENG_VERYWELL,LIMITED_ENG_PROF,PCT_LIMITED_ENG_PROF,SPEAK_ENG_WELL,PCT_SPEAK_ENG_WELL,SPEAK_ENG_NOTWELL,PCT_SPEAK_ENG_NOTWELL,SPEAK_ENG_NOTATALL,PCT_SPEAK_ENG_NOTATALL,CIV_POP_18PLUS,VETERANS,PCT_VETERANS,MALE_VETERANS,PCT_MALE_VETERANS,FEMALE_VETERANS,PCT_FEMALE_VETERANS,VETS_18TO34,PCT_VETS_18TO34,VETS_35TO54,PCT_VETS_35TO54,VETS_55TO64,PCT_VETS_55TO64,VETS_65TO74,PCT_VETS_65TO74,VETS_75PLUS,PCT_VETS_75PLUS,TOTAL_HOUSEHOLDS,AVG_HH_SIZE,FAMILY_HOUSEHOLDS,PCT_FAMILY_HOUSEHOLDS,MARRIED_COUPLE_FAMILY,PCT_MARRIED_COUPLE_FAMILY,FEMALE_HOUSEHOLDER_NOSPOUSE,PCT_FEMALE_HOUSEHOLDER_NOSPOUSE,FEMALE_HH_CHILD_UNDER18,PCT_FEMALE_HH_CHILD_UNDER18,NON_FAMILY_HOUSEHOLDS,PCT_NON_FAMILY_HOUSEHOLDS,NONFAM_HH_LIVE_ALONE,PCT_NONFAM_HH_LIVE_ALONE,TOTAL_HH_FOR_INCOME,MEDIAN_HOUSEHOLD_INCOME,HH_LESS_THAN_10K,PCT_HH_LESS_THAN_10K,HH_10K_TO_14K,PCT_HH_10K_TO_14K,HH_15K_TO_24K,PCT_HH_15K_TO_24K,HH_25K_TO_34K,PCT_HH_25K_TO_34K,HH_35K_TO_49K,PCT_HH_35K_TO_49K,HH_50K_TO_74K,PCT_HH_50K_TO_74K,HH_75K_TO_99K,PCT_HH_75K_TO_99K,HH_100K_TO_149K,PCT_HH_100K_TO_149K,HH_150K_TO_199K,PCT_HH_150K_TO_199K,HH_200K_PLUS,PCT_HH_200K_PLUS,POP_FOR_POVERTY,INCOME_BELOW_POVERTY,PCT_INCOME_BELOW_POVERTY,INCOME_BELOW_150PCT_POVERTY,PCT_INCOME_BELOW_150PCT_POVERTY,INCOME_BELOW_200PCT_POVERTY,PCT_INCOME_BELOW_200PCT_POVERTY,TOTAL_FAMILIES,FAM_INCOME_BELOW_POVERTY,PCT_FAM_INCOME_BELOW_POVERTY,MARRIEDCOUPLE_BELOWPOV,PCT_MARRIEDCOUPLE_BELOWPOV,COUPLE_BLWPOV_CHILDUNDER18,PCT_COUPLE_BLWPOV_CHILDUNDER18,FEMALE_BLWPOV_NOSPOUSE,PCT_FEMALE_BLWPOV_NOSPOUSE,FEMALE_BLWPOV_CHILDUNDER18,PCT_FEM_BLWPOV_CHILDUNDER18,MALE_BLWPOV_NOSPOUSE,PCT_MALE_BLWPOV_NOSPOUSE,MALE_BLWPOV_CHILDUNDER18,PCT_MALE_BLWPOV_CHILDUNDER18,CIVILIAN_LABOR_FORCE,EMPLOYED,UNEMPLOYED,PCT_UNEMPLOYED,TOT_WORKERS_16PLUS,DROVE_ALONE,PCT_DROVE_ALONE,CARPOOLED,PCT_CARPOOLED,PUBLIC_TRANSPORTATION,PCT_PUBLIC_TRANSPORTATION,BICYCLE,PCT_BICYCLE,WALKED,PCT_WALKED,TAXI_MOTORCYCLE_OR_OTHER,PCT_TAXI_MOTORCYCLE_OR_OTHER,WORKED_FROM_HOME,PCT_WORKED_FROM_HOME,CIVILIAN_EMPLOYED_16_PLUS,MGBIZSCIART,PCT_MGBIZSCIART,MGBIZFIN,PCT_MGBIZFIN,MGMT,PCT_MGMT,BIZFIN,PCT_BIZFIN,COMPENGSCI,PCT_COMPENGSCI,COMPMATH,PCT_COMPMATH,ARCHENGIN,PCT_ARCHENGIN,LIFEPHYSSOCSCI,PCT_LIFEPHYSSOCSCI,EDULEGCOMARTMEDIA,PCT_EDULEGCOMARTMEDIA,COMMSOCSERV,PCT_COMMSOCSERV,LEGAL,PCT_LEGAL,EDUTRAINLIB,PCT_EDUTRAINLIB,ARTENTSPORTMEDIA,PCT_ARTENTSPORTMEDIA,HEALTHTECHNICAL,PCT_HEALTHTECHNICAL,HEALTHDIAGTECHOCC,PCT_HEALTHDIAGTECHOCC,HEALTHTECH,PCT_HEALTHTECH,SERVICEOCC,PCT_SERVICEOCC,HEALTHSUPPORT,PCT_HEALTHSUPPORT,PROTECTIVESERV,PCT_PROTECTIVESERV,FIREFIGHTING,PCT_FIREFIGHTING,LAWENFORCEMENT,PCT_LAWENFORCEMENT,FOODPREP,PCT_FOODPREP,GROUNDSMAINT,PCT_GROUNDSMAINT,PERSONALCARE,PCT_PERSONALCARE,SALESOFFICEOCC,PCT_SALESOFFICEOCC,SALESOCC,PCT_SALESOCC,OFFICEADMIN,PCT_OFFICEADMIN,NATRESOURCES,PCT_NATRESOURCES,FARMFISH,PCT_FARMFISH,CONSTRUCTION,PCT_CONSTRUCTION,INSTREPAIR,PCT_INSTREPAIR,PRODTRANSMATERIAL,PCT_PRODTRANSMATERIAL,PRODUCTION,PCT_PRODUCTION,TRANSPORTATION,PCT_TRANSPORTATION,MATERIALMOVING,PCT_MATERIALMOVING,TOTAL_HOUSING_UNITS,ONE_UNIT_DETACHED,PCT_ONE_UNIT_DETACHED,ONE_UNIT_ATTACHED,PCT_ONE_UNIT_ATTACHED,TWO_TO_NINE_UNITS,PCT_TWO_TO_9_UNITS,TEN_OR_MORE_UNITS,PCT_TEN_OR_MORE_UNITS,MOBILE_HOME,PCT_MOBILE_HOME,BOAT_RV_VAN_ETC,PCT_BOAT_RV_VAN_ETC,TOTHU_FOR_OCPNCYVCNCY,OCCUPIED_HU,PCT_OCCUPIED_HU,AVG_HOUSEHOLD_SIZE,OWNER_OCC_HU,PCT_OWNER_OCCUPIED_HU,AVG_HH_SIZE_OWNER_HU,MEDIAN_VALUE,RENTER_OCC_HU,PCT_RENTER_OCCUPIED_HU,AVG_HH_SIZE_RENTER_HU,MEDIAN_GROSS_RENT,VACANT_HU,PCT_VACANT_HU,SEASONAL_VACANT,PCT_SEASONAL_VACANT,ALL_OTHER_VACANT,PCT_ALL_OTHER_VACANT,TOTAL_OCCUPIED_HU,NO_VEHICLE,PCT_NO_VEHICLE,ONE_VEHICLE,PCT_ONE_VEHICLE,TWO_VEHICLES,PCT_TWO_VEHICLES,THREE_PLUS_VEHICLES,PCT_THREE_PLUS_VEHICLES,CIV_NONINST_POP,DISABILITY,PCT_DISABILITY,ACRES,SQMI,POP_PER_SQMI,Shape__Area,Shape__Length
1,84531,84531,860,640,368,57.5,272,42.5,27.4,50,7.8125,91,14.21875,88,13.75,24,3.75,28,4.375,72,11.25,96,15,36,5.625,37,5.78125,36,5.625,43,6.71875,30,4.6875,9,1.40625,398,62.1875,387,60.46875,113,17.65625,82,12.8125,640,45,7.03125,0,0,0,0,595,92.96875,0,0,0,0,0,0,0,0,640,100,359,62,17.2701949860724,10,2.78551532033426,174,48.4679665738162,81,22.5626740947075,18,5.01392757660167,14,3.89972144846797,0,0,590,175,29.6610169491525,415,70.3389830508475,286,68.9156626506024,129,31.0843373493976,80,62.015503875969,34,26.3565891472868,15,11.6279069767442,398,18,4.52261306532663,18,100,0,0,0,0,0,0,0,0,18,100,0,0,176,3.64,106,60.2272727272727,39,36.7924528301887,35,33.0188679245283,16,45.7142857142857,70,39.7727272727273,70,100,176,30804,29,16.4772727272727,18,10.2272727272727,32,18.1818181818182,43,24.4318181818182,7,3.97727272727273,8,4.54545454545455,0,0,21,11.9318181818182,11,6.25,7,3.97727272727273,640,197,30.78125,245,38.28125,337,52.65625,106,35,33.0188679245283,5,14.2857142857143,5,100,21,60,16,76.1904761904762,9,25.7142857142857,0,0,251,229,22,8.76494023904383,211,181,85.781990521327,30,14.218009478673,0,0,0,0,0,0,0,0,0,0,229,20,8.73362445414847,7,35,0,0,7,100,0,0,0,0,0,0,0,0,6,30,6,100,0,0,0,0,0,0,7,35,0,0,7,100,69,30.1310043668122,0,0,33,47.8260869565217,20,60.6060606060606,13,39.3939393939394,0,0,36,52.1739130434783,0,0,48,20.9606986899563,27,56.25,21,43.75,77,33.6244541484716,0,0,52,67.5324675324675,25,32.4675324675325,15,6.55021834061135,0,0,15,100,0,0,185,154,83.2432432432432,0,0,0,0,0,0,31,16.7567567567568,0,0,185,176,95.1351351351351,3.64,157,89.2045454545455,3.57,70500,19,10.7954545454545,4.21,,9,4.86486486486486,9,100,0,0,176,6,3.40909090909091,81,46.0227272727273,41,23.2954545454545,48,27.2727272727273,640,120,18.75,175534.749178578,274.273319185474,2.33343878252776,1117114578.32422,322590.38811411
2,84536,84536,860,1391,677,48.6700215672178,714,51.3299784327822,31.8,58,4.16966211358735,59,4.24155283968368,125,8.9863407620417,152,10.9273903666427,122,8.7706685837527,222,15.9597411933861,179,12.8684399712437,146,10.4960460100647,135,9.70524802300503,56,4.02588066139468,51,3.66642703091301,60,4.31344356578001,26,1.86915887850467,1033,74.2631200575126,971,69.8058950395399,137,9.8490294751977,137,9.8490294751977,1391,6,0.431344356578001,7,0.503235082674335,0,0,1367,98.274622573688,0,0,0,0,0,0,11,0.790797987059669,1384,99.4967649173257,875,99,11.3142857142857,88,10.0571428571429,372,42.5142857142857,189,21.6,59,6.74285714285714,57,6.51428571428571,11,1.25714285714286,1333,372,27.906976744186,961,72.0930232558139,624,64.9323621227888,337,35.0676378772112,290,86.053412462908,27,8.01186943620178,20,5.93471810089021,1033,26,2.51694094869313,8,30.7692307692308,18,69.2307692307692,0,0,18,69.2307692307692,8,30.7692307692308,0,0,0,0,386,3.57,293,75.9067357512953,140,47.7815699658703,124,42.320819112628,54,43.5483870967742,93,24.0932642487047,86,92.4731182795699,386,34333,38,9.84455958549223,60,15.5440414507772,41,10.6217616580311,58,15.0259067357513,64,16.580310880829,49,12.6943005181347,37,9.58549222797927,26,6.73575129533679,8,2.07253886010363,5,1.29533678756477,1391,339,24.3709561466571,595,42.7749820273185,752,54.0618260244429,293,57,19.4539249146758,35,61.4035087719298,11,31.4285714285714,22,38.5964912280702,17,77.2727272727273,0,0,0,0,562,458,104,18.5053380782918,450,408,90.6666666666667,17,3.77777777777778,0,0,0,0,0,0,0,0,25,5.55555555555556,458,107,23.3624454148472,22,20.5607476635514,10,45.4545454545455,12,54.5454545454545,9,8.41121495327103,0,0,0,0,9,100,39,36.4485981308411,26,66.6666666666667,0,0,13,33.3333333333333,0,0,37,34.5794392523364,19,51.3513513513513,18,48.6486486486487,98,21.3973799126638,7,7.14285714285714,16,16.3265306122449,8,50,8,50,27,27.5510204081633,48,48.9795918367347,0,0,77,16.8122270742358,22,28.5714285714286,55,71.4285714285714,87,18.9956331877729,0,0,56,64.367816091954,31,35.632183908046,89,19.4323144104804,57,64.0449438202247,22,24.7191011235955,10,11.2359550561798,437,277,63.3867276887872,0,0,3,0.68649885583524,0,0,134,30.6636155606407,23,5.26315789473684,437,386,88.3295194508009,3.57,352,91.1917098445596,3.74,49500,34,8.80829015544041,1.85,,51,11.6704805491991,25,49.0196078431373,26,50.9803921568627,386,43,11.139896373057,146,37.8238341968912,124,32.1243523316062,73,18.9119170984456,1391,337,24.2271746944644,367235.746074579,573.806425626641,2.4241624664292,2342133068.68359,367850.838335963
3,85003,85003,860,10155,5674,55.8739537173806,4481,44.1260462826194,37.4,530,5.2191038897095,325,3.20039389463319,312,3.07237813884786,157,1.54603643525357,436,4.29345150172329,2927,28.823239783358,1437,14.1506646971935,1294,12.7424913835549,589,5.8000984736583,471,4.63810930576071,874,8.60659773510586,803,7.90743476120138,0,0,8902,87.6612506154604,8770,86.3613983259478,1930,19.0054160512063,1677,16.5140324963072,10155,2890,28.4588872476613,4833,47.5923190546529,1859,18.3062530773018,173,1.70359428852782,215,2.11718365337272,0,0,13,0.128015755785327,172,1.69374692269818,5322,52.4076809453471,8395,260,3.09708159618821,869,10.3513996426444,1544,18.3918999404407,1579,18.8088147706968,382,4.55032757593806,2373,28.2668254913639,1388,16.5336509827278,9625,7569,78.638961038961,2056,21.361038961039,1512,73.5408560311284,544,26.4591439688716,324,59.5588235294118,157,28.8602941176471,63,11.5808823529412,8897,662,7.44071035180398,613,92.5981873111783,49,7.40181268882175,124,18.7311178247734,98,14.8036253776435,67,10.1208459214502,136,20.5438066465257,237,35.8006042296073,5440,1.65,1520,27.9411764705882,1020,67.1052631578947,397,26.1184210526316,244,61.4609571788413,3920,72.0588235294118,3339,85.1785714285714,5440,56672,654,12.0220588235294,323,5.9375,671,12.3345588235294,463,8.51102941176471,397,7.29779411764706,971,17.8492647058824,505,9.28308823529412,753,13.8419117647059,234,4.30147058823529,469,8.62132352941176,9044,2422,26.7801857585139,3348,37.0190181335692,4122,45.5771782397169,1520,330,21.7105263157895,124,37.5757575757576,103,83.0645161290323,151,45.7575757575758,115,76.158940397351,55,16.6666666666667,55,100,5197,4996,201,3.86761593226862,4988,2698,54.0898155573376,326,6.53568564554932,300,6.01443464314354,46,0.922213311948677,337,6.75621491579791,51,1.0224538893344,1230,24.6591820368885,4996,2889,57.826261008807,1234,42.7137417791623,790,64.0194489465154,444,35.9805510534846,465,16.0955347871236,218,46.8817204301075,193,41.505376344086,54,11.6129032258065,1040,35.9986154378678,195,18.75,168,16.1538461538462,440,42.3076923076923,237,22.7884615384615,150,5.19210799584631,97,64.6666666666667,53,35.3333333333333,611,12.2297838270616,42,6.87397708674304,164,26.8412438625205,128,78.0487804878049,36,21.9512195121951,160,26.1865793780687,199,32.569558101473,46,7.52864157119476,822,16.453162530024,287,34.9148418491484,535,65.0851581508516,205,4.10328262610088,0,0,131,63.9024390243902,74,36.0975609756098,469,9.38751000800641,80,17.0575692963753,294,62.6865671641791,95,20.2558635394456,6117,2003,32.7448095471636,222,3.62923001471309,974,15.92283799248,2849,46.5751185221514,51,0.833742030407062,18,0.294261893084846,6117,5440,88.93248324342,1.65,1625,29.8713235294118,1.62,577700,3815,70.1286764705882,1.66,1258,677,11.06751675658,73,10.7828655834564,604,89.2171344165436,5440,960,17.6470588235294,2843,52.2610294117647,1266,23.2720588235294,371,6.81985294117647,9046,1328,14.6805217775813,1190.19299294908,1.85967840655493,5460.62155919325,6938395.83984375,21925.6682445438
4,85004,85004,860,11178,5582,49.9373769905171,5596,50.0626230094829,28.1,328,2.93433530148506,283,2.53175881195205,151,1.35086777598855,1703,15.2352835927715,1375,12.3009482912865,3650,32.6534263732331,983,8.79405976024334,879,7.86366076221149,550,4.92037931651458,573,5.12614063338701,429,3.83789586688137,206,1.84290570764001,68,0.608337806405439,10230,91.5190552871712,8367,74.8523886205046,930,8.31991411701557,703,6.28913938092682,11178,2781,24.8792270531401,5873,52.5407049561639,625,5.59134013240293,843,7.54159957058508,625,5.59134013240293,0,0,0,0,431,3.85578815530506,5305,47.4592950438361,7338,263,3.58408285636413,439,5.9825565549196,874,11.9106023439629,1064,14.4998637230853,340,4.63341509948215,2519,34.3281548105751,1839,25.0613246116108,10850,8320,76.6820276497696,2530,23.3179723502304,2116,83.6363636363636,414,16.3636363636364,270,65.2173913043478,69,16.6666666666667,75,18.1159420289855,10221,171,1.67302612268858,152,88.8888888888889,19,11.1111111111111,46,26.9005847953216,37,21.6374269005848,63,36.8421052631579,25,14.6198830409357,0,0,5433,1.72,1188,21.8663721700718,855,71.969696969697,149,12.5420875420875,67,44.9664429530201,4245,78.1336278299282,3127,73.6631330977621,5433,71250,604,11.1172464568378,373,6.86545186821277,441,8.11706239646604,187,3.44192895269648,449,8.2643106939076,837,15.4058531198233,529,9.73679366832321,830,15.2770108595619,517,9.51592122216087,666,12.2584207620099,9580,2174,22.6931106471816,2746,28.6638830897704,3512,36.6597077244259,1188,71,5.97643097643098,6,8.45070422535211,0,0,60,84.5070422535211,60,100,5,7.04225352112676,0,0,7248,6701,547,7.54690949227373,6684,3234,48.3842010771993,482,7.21125074805506,262,3.91980849790545,20,0.299222022740874,524,7.83961699581089,147,2.19928186714542,2015,30.146618791143,6701,3518,52.499626921355,1749,49.7157475838545,943,53.9165237278445,806,46.0834762721555,538,15.2927799886299,179,33.271375464684,127,23.6059479553903,232,43.1226765799257,902,25.6395679363275,67,7.42793791574279,166,18.4035476718404,357,39.5787139689579,312,34.589800443459,329,9.35190449118817,244,74.1641337386018,85,25.8358662613982,632,9.43142814505298,23,3.63924050632911,41,6.4873417721519,41,100,0,0,313,49.5253164556962,191,30.2215189873418,64,10.126582278481,1754,26.1751977316818,799,45.5530216647662,955,54.4469783352338,432,6.44679898522609,64,14.8148148148148,212,49.0740740740741,156,36.1111111111111,365,5.44694821668408,126,34.5205479452055,84,23.013698630137,155,42.4657534246575,6455,1184,18.3423702556158,159,2.46320681642138,1109,17.1804802478699,4003,62.0139426800929,0,0,0,0,6455,5433,84.1673121611154,1.72,1280,23.5597275906497,1.81,365500,4153,76.4402724093503,1.69,1759,1022,15.8326878388846,205,20.0587084148728,817,79.9412915851272,5433,780,14.3567090005522,2655,48.868028713418,1812,33.3517393705135,186,3.42352291551629,11169,1266,11.3349449368789,1313.34136405582,2.05209792835212,5447.10846668814,7656500.8046875,20731.212283904
5,85006,85006,860,22081,11106,50.2966351161632,10975,49.7033648838368,33.7,1293,5.85571305647389,1237,5.60210135410534,1541,6.97885059553462,1538,6.96526425433631,1701,7.70345545944477,4446,20.1349576559033,3713,16.8153616231149,2842,12.870793895204,1156,5.23527014175083,894,4.04872967709796,1130,5.11752185136543,485,2.19645849372764,105,0.475521941941035,17093,77.4104433676011,16082,72.8318463837688,2266,10.2622163851275,1720,7.7895022870341,22081,12887,58.3623930075631,6603,29.903536977492,1360,6.15914134323627,342,1.54884289660794,304,1.37674924142928,28,0.126805851184276,0,0,557,2.52253068248721,15478,70.096463022508,14771,1820,12.3214406607542,1417,9.59312165730147,3991,27.0191591632252,2813,19.0440728454404,804,5.44309796222328,2382,16.1261932164376,1544,10.4529144946178,20788,11930,57.3888781989609,8858,42.6111218010391,6218,70.1964326032965,2640,29.8035673967035,814,30.8333333333333,983,37.2348484848485,843,31.9318181818182,17093,631,3.69156964839408,541,85.7369255150555,90,14.2630744849445,162,25.6735340729002,87,13.7876386687797,135,21.3946117274168,106,16.7987321711569,141,22.3454833597464,9038,2.39,4543,50.2655454746625,2419,53.2467532467532,1788,39.357252916575,988,55.2572706935123,4495,49.7344545253375,3198,71.1457174638487,9038,60742,881,9.74773179907059,422,4.66917459614959,686,7.59017481743749,716,7.92210666076566,1042,11.5290993582651,1800,19.9159105996902,1082,11.9716751493693,1474,16.3089179021907,473,5.23345872980748,462,5.11175038725382,21860,4950,22.644098810613,7796,35.6633119853614,9406,43.028362305581,4543,775,17.0592119744662,193,24.9032258064516,123,63.7305699481865,557,71.8709677419355,463,83.1238779174147,25,3.2258064516129,25,100,12337,11785,552,4.4743454648618,11627,7766,66.7928098391675,1067,9.17691579943236,351,3.0188354691666,167,1.43631203233852,310,2.66620796422121,208,1.78893953728391,1758,15.11997935839,11785,4059,34.4420873992363,1799,44.3212613944321,1308,72.7070594774875,491,27.2929405225125,493,12.1458487312146,218,44.2190669371197,209,42.393509127789,66,13.3874239350913,1265,31.1653116531165,189,14.9407114624506,161,12.7272727272727,569,44.9802371541502,346,27.3517786561265,502,12.3675782212368,359,71.5139442231076,143,28.4860557768924,2831,24.0220619431481,433,15.2949487813493,124,4.38007771105616,115,92.741935483871,9,7.25806451612903,1141,40.3037795831862,823,29.0709996467679,310,10.9501942776404,2214,18.7865931268562,947,42.773261065944,1267,57.226738934056,1320,11.2006788290199,6,0.454545454545455,1043,79.0151515151515,271,20.530303030303,1361,11.5485787017395,455,33.4313005143277,447,32.8434974283615,459,33.7252020573108,10607,6069,57.2169322145753,390,3.67681719619119,2921,27.538418025832,1017,9.58800791929858,210,1.97982464410295,0,0,10607,9038,85.2078815876308,2.39,3571,39.5109537508298,2.75,376600,5467,60.4890462491702,2.15,1168,1569,14.7921184123692,11,0.701083492670491,1558,99.2989165073295,9038,1091,12.0712547023678,3530,39.057313564948,2946,32.5957070148263,1471,16.2757247178579,21911,2729,12.4549313130391,2539.46606086884,3.96791967819874,5564.88079164541,14809133.96875,18633.3965247779
6,85007,85007,860,13555,7012,51.7299889339727,6543,48.2700110660273,34.3,958,7.06750276650682,1182,8.72002950940612,939,6.92733308742161,662,4.88380671338989,703,5.18627812615271,2467,18.1999262264847,2028,14.9612689044633,1460,10.7709332349686,830,6.12320177056437,757,5.58465510881593,899,6.6322390261896,568,4.19033566949465,102,0.752489856141645,10108,74.5702692733309,9750,71.9291774253043,1995,14.7178163039469,1569,11.5750645518259,13555,7123,52.5488749538916,4602,33.9505717447436,1099,8.10770933234969,206,1.51973441534489,204,1.50497971228329,4,0.0295094061232018,70,0.516414607156031,247,1.82220582810771,8953,66.0494282552564,9111,688,7.55131160136099,1013,11.1184282735155,2509,27.538140709033,1850,20.3051256722643,601,6.59642190758424,1170,12.8416200197563,1280,14.0489518164856,12597,8142,64.6344367706597,4455,35.3655632293403,3191,71.6273849607183,1264,28.3726150392817,333,26.3449367088608,433,34.2563291139241,498,39.3987341772152,10105,452,4.473033151905,435,96.2389380530973,17,3.76106194690266,63,13.9380530973451,91,20.1327433628319,150,33.1858407079646,97,21.4601769911504,51,11.283185840708,5350,2.42,2866,53.5700934579439,1328,46.3363572923936,1000,34.8918353105373,539,53.9,2484,46.4299065420561,1961,78.9452495974235,5350,55833,456,8.52336448598131,398,7.4392523364486,331,6.18691588785047,705,13.1775700934579,621,11.607476635514,697,13.0280373831776,582,10.8785046728972,720,13.4579439252336,401,7.49532710280374,439,8.20560747663551,13490,3077,22.8094885100074,5029,37.2794662713121,6463,47.9095626389919,2866,452,15.7711095603629,108,23.8938053097345,36,33.3333333333333,214,47.3451327433628,191,89.2523364485981,130,28.7610619469027,110,84.6153846153846,6709,6399,310,4.62065881651513,6361,4127,64.8797358905832,697,10.9573966357491,242,3.80443326520987,110,1.72928784782267,0,0,66,1.0375727086936,1119,17.5915736519415,6399,2505,39.1467416783873,1056,42.1556886227545,467,44.2234848484849,589,55.7765151515151,460,18.3632734530938,260,56.5217391304348,68,14.7826086956522,132,28.695652173913,751,29.9800399201597,84,11.185086551265,108,14.3808255659121,272,36.2183754993342,287,38.2157123834887,238,9.50099800399202,140,58.8235294117647,98,41.1764705882353,1055,16.4869510861072,113,10.7109004739336,141,13.3649289099526,134,95.0354609929078,7,4.9645390070922,432,40.9478672985782,245,23.2227488151659,124,11.7535545023697,1222,19.0967338646664,311,25.4500818330606,911,74.5499181669394,584,9.12642600406313,0,0,483,82.7054794520548,101,17.2945205479452,1033,16.1431473667761,489,47.3378509196515,191,18.4898354307841,353,34.1723136495644,5981,3478,58.1508109011871,95,1.58836314997492,1615,27.0021735495736,775,12.9576993813744,9,0.150476508944992,9,0.150476508944992,5981,5350,89.4499247617455,2.42,2364,44.1869158878505,2.66,447000,2986,55.8130841121495,2.22,1079,631,10.5500752382545,13,2.06022187004754,618,97.9397781299525,5350,827,15.4579439252336,2091,39.0841121495327,1577,29.4766355140187,855,15.981308411215,13523,1825,13.4955261406493,2956.82207403731,4.62003909927859,2933.95785375855,17235736.2109375,27669.6679045341
